"year","measure_id","measure_name","measure_parent","measure_index","description","direction","format_type","display_precision","measure_type","weight_numerator","weight_denominator","compare_states","last_updated","years_used"
2013,6,"No recent dental visit",3,9,"Percentage of the population (age 2+) that did not have a dental visit in the past year.",1,1,0,1,0,1,0,"2023-10-11 15:31:10","2004-2010"
2013,7,"Diabetes monitoring",4,2,"Percentage of diabetic Medicare enrollees ages 65-75 that receive HbA1c monitoring.",-1,1,0,0,1,40,1,"2023-10-11 15:31:10","2010"
2013,8,"Male population 0-17",18,13,"Number of males ages 0-17.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2011"
2013,9,"Adult smoking",5,1,"Percentage of adults who are current smokers.",1,1,0,0,1,10,1,"2023-10-11 15:31:10","2005-2011"
2013,10,"Smoking during pregnancy",5,2,"Percentage of births where mother reports smoking during pregnancy.",1,1,0,1,0,1,0,"2023-10-11 15:31:10","2007-2010"
2013,11,"Adult obesity",6,1,"Percentage of the adult population (age 20 and older) that reports a body mass index (BMI) greater than or equal to 30 kg/m2.",1,1,0,0,3,40,2,"2023-10-11 15:31:10","2009"
2013,13,"Male population 18-44",18,14,"Number of males ages 18-44.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2011"
2013,14,"Teen births",8,2,"Number of births per 1,000 female population ages 15-19.",1,0,0,0,1,40,1,"2023-10-11 15:31:10","2004-2010"
2013,15,"Homicides",9,2,"Number of deaths due to homicide per 100,000 population.",1,0,0,2,0,1,1,"2023-10-11 15:31:10","2004-2010"
2013,16,"Male population 45-64",18,15,"Number of males ages 45-64.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2011"
2013,17,"Male population 65+",18,16,"Number of males ages 65 and older.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2011"
2013,18,"Motor vehicle crash occupancy rate",16,1,"Motor vehicle crash occupancy rate per 1,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2008-2010"
2013,19,"On-road motor vehicle crash-related ER visits",16,2,"On-road motor vehicle crash-related emergency room visits per 100,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2008-2010"
2013,20,"Off-road motor vehicle crash-related ER visits",16,3,"Off-road motor vehicle crash-related emergency room visits per 100,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2008-2010"
2013,21,"High school graduation",10,1,"Percentage of ninth-grade cohort that graduates in four years.",-1,1,0,0,1,20,0,"2023-10-11 15:31:10","2008-2009"
2013,23,"Unemployment",11,1,"Percentage of population ages 16 and older unemployed but seeking work.",1,1,1,0,1,10,1,"2023-10-11 15:31:10","2011"
2013,24,"Children in poverty",17,1,"Percentage of people under age 18 in poverty.",1,1,0,0,1,10,1,"2023-10-11 15:31:10","2011"
2013,25,"Total male population",18,17,"Total number of males.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2011"
2013,26,"Female population 0-17",18,18,"Number of females ages 0-17.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2011"
2013,27,"Female population 18-44",18,19,"Number of females ages 18-44.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2011"
2013,31,"Female population 45-64",18,20,"Number of females ages 45-64.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2011"
2013,32,"Female population 65+",18,21,"Number of females ages 65 and older.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2011"
2013,34,"Lead poisoned children",15,6,"Prevalence of elevated blood lead levels among children under age 6.",1,1,0,1,0,1,0,"2023-10-11 15:31:10","2010"
2013,35,"Total female population",18,22,"Total number of females.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2011"
2013,36,"Poor physical health days",2,2,"Average number of physically unhealthy days reported in past 30 days (age-adjusted).",1,0,1,0,1,10,1,"2023-10-11 15:31:10","2005-2011"
2013,37,"Low birthweight",2,4,"Percentage of live births with low birthweight (< 2,500 grams).",1,1,1,0,1,5,1,"2023-10-11 15:31:10","2004-2010"
2013,39,"Motor vehicle crash deaths",7,2,"Number of motor vehicle crash deaths per 100,000 population.",1,0,0,0,1,40,1,"2023-10-11 15:31:10","2004-2010"
2013,40,"Inadequate social support",12,1,"Percentage of adults without adequate social/emotional support.",1,1,0,0,1,40,1,"2023-10-11 15:31:10","2005-2010"
2013,42,"Poor mental health days",2,3,"Average number of mentally unhealthy days reported in past 30 days (age-adjusted).",1,0,1,0,1,10,1,"2023-10-11 15:31:10","2005-2011"
2013,43,"Violent crime",9,1,"Number of reported violent crime offenses per 100,000 population.",1,0,0,0,1,20,0,"2023-10-11 15:31:10","2008-2010"
2013,45,"Sexually transmitted infections",8,1,"Number of newly diagnosed chlamydia cases per 100,000 population.",1,0,0,0,1,40,2,"2023-10-11 15:31:10","2010"
2013,47,"Did not get needed health care",3,10,"Percentage of population that did not receive needed health care in the past year.",1,1,0,1,0,1,0,"2023-10-11 15:31:10","2004-2010"
2013,49,"Excessive drinking",7,1,"Percentage of adults reporting binge or heavy drinking.",1,1,0,0,1,40,1,"2023-10-11 15:31:10","2005-2011"
2013,50,"Mammography screening",4,3,"Percentage of female Medicare enrollees ages 67-69 that receive mammography screening.",-1,1,1,0,1,40,1,"2023-10-11 15:31:10","2010"
2013,51,"Population",18,1,"Resident population.",0,0,0,3,0,1,1,"2023-10-11 15:31:10","2011"
2013,52,"% below 18 years of age",18,2,"Percentage of population below 18 years of age.",0,1,1,3,0,1,0,"2023-10-11 15:31:10","2011"
2013,53,"% 65 and older",18,3,"Percentage of population ages 65 and older.",0,1,1,3,0,1,0,"2023-10-11 15:31:10","2011"
2013,54,"% Non-Hispanic African American",18,4,"Percentage of population that is non-Hispanic African American.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2011"
2013,55,"% American Indian and Alaskan Native",18,5,"Percentage of population that is American Indian or Alaskan Native.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2011"
2013,56,"% Hispanic",18,8,"Percentage of population that is Hispanic.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2011"
2013,57,"% Females",18,11,"Percentage of population that is female.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2011"
2013,58,"% Rural",18,12,"Percentage of population living in a rural area.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2010"
2013,59,"% not proficient in English",18,10,"Percentage of population that is not proficient in English.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2007-2011"
2013,60,"Diabetes prevalence",2,5,"Percentage of adults aged 20 and above with diagnosed diabetes.",1,1,0,2,0,1,0,"2023-10-11 15:31:10","2009"
2013,61,"HIV prevalence",2,6,"Number of people aged 13 years and older living with a diagnosis of human immunodeficiency virus (HIV) infection per 100,000 population.",1,0,0,2,0,1,0,"2023-10-11 15:31:10","2009"
2013,62,"Mental health providers",3,4,"Ratio of population to mental health providers.",-1,3,0,2,0,1,1,"2023-10-11 15:31:10","2010"
2013,63,"Median household income",17,2,"The income where half of households in a county earn more and half of households earn less.",-1,2,0,2,0,1,1,"2023-10-11 15:31:10","2011"
2013,64,"High housing costs",17,3,"Percentage of households with housing costs >= 30% of household income.",1,1,0,2,0,1,0,"2023-10-11 15:31:10","2007-2011"
2013,65,"Children eligible for free lunch",17,4,"Percentage of children enrolled in public schools that are eligible for free lunch.",1,1,0,2,0,1,0,"2023-10-11 15:31:10","2010-2011"
2013,67,"Driving alone to work",29,1,"Percentage of the workforce that drives alone to work.",1,1,0,2,0,1,0,"2023-10-11 15:31:10","2007-2011"
2013,68,"Access to recreational facilities",15,1,"Rate of recreational facilities per 100,000 population.",-1,0,0,0,1,50,1,"2023-10-11 15:31:10","2010"
2013,69,"Some college",10,2,"Percentage of adults ages 25-44 with some post-secondary education.",-1,1,1,0,1,20,1,"2023-10-11 15:31:10","2007-2011"
2013,70,"Physical inactivity",6,2,"Percentage of adults age 20 and over reporting no leisure-time physical activity.",1,1,0,0,1,40,2,"2023-10-11 15:31:10","2009"
2013,80,"% Native Hawaiian/Other Pacific Islander",18,7,"Percentage of population that is Native Hawaiian or other Pacific Islander.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2011"
2013,81,"% Asian",18,6,"Percentage of population that is Asian.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2011"
2013,82,"Children in single-parent households",12,2,"Percentage of children that live in a household headed by single parent.",1,1,0,0,1,40,1,"2023-10-11 15:31:10","2007-2011"
2013,83,"Limited access to healthy foods",15,2,"Percentage of population who are low-income and do not live close to a grocery store.",1,1,0,0,1,50,0,"2023-10-11 15:31:10","2010"
2013,84,"Fast food restaurants",15,3,"Percent of all restaurants that are fast-food establishments.",1,1,0,0,1,50,1,"2023-10-11 15:31:10","2010"
2013,85,"Uninsured",3,1,"Percentage of population under age 65 without health insurance.",1,1,0,0,1,20,1,"2023-10-11 15:31:10","2010"
2013,86,"Health care costs",3,5,"Amount of price-adjusted Medicare reimbursements per enrollee (age-adjusted).",0,2,0,2,0,1,0,"2023-10-11 15:31:10","2010"
2013,87,"Could not see doctor due to cost",3,8,"Percentage of adults who could not see a doctor in the past 12 months because of cost.",1,1,0,2,0,1,1,"2023-10-11 15:31:10","2005-2011"
2013,88,"Dentists",3,3,"Ratio of population to dentists.",-1,3,0,0,1,50,1,"2023-10-11 15:31:10","2010"
2013,97,"Population growth",18,23,"Percentage change in population since the last decennial US Census.",0,1,0,1,0,1,0,"2023-10-11 15:31:10","2000 - 2010"
2013,99,"Cancer incidence",2,11,"Number of new cancer diagnoses per 100,000 population (age-adjusted).",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2004-2008"
2013,100,"Coronary heart disease hospitalizations",2,8,"Coronary heart disease hospitalization rate per 1,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2010"
2013,101,"Cerebrovascular disease hospitalizations",2,9,"Cerebrovascular disease hospitalization rate per 1,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2010"
2013,102,"Influenza immunizations 65+",27,1,"Percentage of the population age 65 and older who had a flu shot in the last 12 months.",-1,1,0,1,0,1,0,"2023-10-11 15:31:10","2006-2008"
2013,103,"Childhood immunizations",4,4,"Percentage of children aged 19 to 35 months who received the recommended doses of DTaP, polio, MMR, Hib, hepatitis B, varicella, and Pneumococcal conjugate.",-1,1,0,1,0,1,0,"2023-10-11 15:31:10","2011"
2013,104,"Communicable disease",2,7,"Number of new cases of reportable diseases and conditions per 100,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2011"
2013,105,"Self-inflicted injury hospitalizations",2,10,"Hospitalizations due to self-inflicted injuries per 100,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2008-2010"
2013,106,"Injury hospitalizations",9,4,"Hospitalizations due to injuries per 100,000 population (age-adjusted).",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2010"
2013,107,"Fall fatalities 65+",9,5,"Number of injury deaths due to falls among those 65 years of age and over per 100,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2008-2010"
2013,108,"Drug arrests",26,1,"Number of drug-related arrests.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2010"
2013,109,"Alcohol-related hospitalizations",7,3,"Rate of alcohol-related hospitalization per 1,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2010"
2013,110,"Breastfeeding",6,3,"Percentage of infants enrolled in WIC breastfed exclusively through three months.",-1,1,0,1,0,1,0,"2023-10-11 15:31:10","2010"
2013,111,"Dental utilization",27,2,"Percentage of Medicaid members receiving a dental service during the year.",-1,1,0,1,0,1,0,"2023-10-11 15:31:10","FY 2008"
2013,112,"Local health department staffing",4,5,"Fulltime equivalents of local health department staff per 10,000 population.",-1,0,0,1,0,1,0,"2023-10-11 15:31:10","2010"
2013,113,"Cervical cancer screening",27,3,"Percentage of the female population 18 and older who received a pap test during the last 3 years.",-1,1,0,1,0,1,0,"2023-10-11 15:31:10","2006-2008"
2013,114,"Colon cancer screening",27,4,"Percentage of the population 50 and older who ever had a sigmoidoscopy or colonoscopy.",-1,1,0,1,0,1,0,"2023-10-11 15:31:10","2006-2008"
2013,115,"Cholesterol screening",27,5,"Percentage of adults who ever had a cholesterol check.",-1,1,0,1,0,1,0,"2023-10-11 15:31:10","2006-2008"
2013,116,"Reading proficiency",10,3,"Percentage of fourth grade students proficient or advanced in reading.",-1,1,0,1,0,1,0,"2023-10-11 15:31:10","2012"
2013,117,"W-2 enrollment",11,2,"Count of individuals enrolled in W-2 (Wisconsin Works) on the last working day of the month.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2012"
2013,118,"Poverty",17,5,"Percentage of population living below the Federal Poverty Line.",1,1,0,1,0,1,0,"2023-10-11 15:31:10","2011"
2013,119,"Child abuse",9,3,"Child abuse rate per 1,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2010"
2013,120,"Older adults living alone",12,3,"Percentage of adults 65 years and older who live alone.",1,1,0,1,0,1,0,"2023-10-11 15:31:10","2007-2011"
2013,121,"Hate crimes",12,4,"Number of reported hate crimes per 100,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2009"
2013,122,"Uninsured children",3,7,"Percentage of children under age 19 without health insurance.",1,1,0,2,0,1,0,"2023-10-11 15:31:10","2010"
2013,123,"Year structure built",15,5,"Percentage of housing units built prior to 1950.",1,1,0,1,0,1,0,"2023-10-11 15:31:10","2007-2011"
2013,124,"Drinking water violations",13,2,"Percentage of population potentially exposed to water exceeding a violation limit during the past year.",1,1,0,0,1,50,1,"2023-10-11 15:31:10","FY 2012"
2013,125,"Air pollution - particulate matter",13,1,"Average daily density of fine particulate matter in micrograms per cubic meter (PM2.5).",1,0,1,0,1,50,1,"2023-10-11 15:31:10","2008"
2013,126,"% Non-Hispanic white",18,9,"Percentage of population that is non-Hispanic White.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2011"
2013,127,"Premature age-adjusted mortality",1,2,"Number of deaths among residents under age 75 per 100,000 population (age-adjusted).",1,0,1,2,0,1,1,"2023-10-11 15:31:10","2008-2010"
2013,128,"Child mortality",1,3,"Number of deaths among children under age 18 per 100,000 population.",1,0,1,2,0,1,1,"2023-10-11 15:31:10","2007-2010"
2013,129,"Infant mortality",1,4,"Number of all infant deaths (within 1 year), per 1,000 live births.",1,0,1,2,0,1,1,"2023-10-11 15:31:10","2006-2010"
2013,130,"Access to parks",15,4,"Percentage of population living within half a mile of a park.",-1,1,0,2,0,1,1,"2023-10-11 15:31:10","2010"
2014,1,"Premature death",1,1,"Years of potential life lost before age 75 per 100,000 population (age-adjusted).",1,0,0,0,1,2,1,"2023-10-11 15:31:10","2008-2010"
2014,2,"Poor or fair health",2,1,"Percentage of adults reporting fair or poor health (age-adjusted).",1,1,0,0,1,10,1,"2023-10-11 15:31:10","2006-2012"
2014,3,"Uninsured adults",3,5,"Percentage of adults under age 65 without health insurance.",1,1,0,2,0,1,1,"2023-10-11 15:31:10","2011"
2014,4,"Primary care physicians",3,2,"Ratio of population to primary care physicians.",-1,3,0,0,3,100,1,"2023-10-11 15:31:10","2011"
2014,5,"Preventable hospital stays",4,1,"Rate of hospital stays for ambulatory-care sensitive conditions per 1,000 Medicare enrollees.",1,0,0,0,1,20,1,"2023-10-11 15:31:10","2011"
2014,6,"No recent dental visit",3,10,"Percentage of the population (age 2+) that did not have a dental visit in the past year.",1,1,0,1,0,1,0,"2023-10-11 15:31:10","2005-2011"
2014,7,"Diabetes monitoring",4,2,"Percentage of diabetic Medicare enrollees ages 65-75 that receive HbA1c monitoring.",-1,1,0,0,1,40,1,"2023-10-11 15:31:10","2011"
2014,8,"Male population 0-17",18,13,"Number of males ages 0-17.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2012"
2014,9,"Adult smoking",5,1,"Percentage of adults who are current smokers.",1,1,0,0,1,10,1,"2023-10-11 15:31:10","2006-2012"
2014,10,"Smoking during pregnancy",5,2,"Percentage of births where mother reports smoking during pregnancy.",1,1,0,1,0,1,0,"2023-10-11 15:31:10","2007-2010"
2014,11,"Adult obesity",6,1,"Percentage of the adult population (age 20 and older) that reports a body mass index (BMI) greater than or equal to 30 kg/m2.",1,1,0,0,5,100,2,"2023-10-11 15:31:10","2010"
2014,13,"Male population 18-44",18,14,"Number of males ages 18-44.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2012"
2014,14,"Teen births",8,2,"Number of births per 1,000 female population ages 15-19.",1,0,0,0,1,40,1,"2023-10-11 15:31:10","2005-2011"
2014,15,"Homicides",9,3,"Number of deaths due to homicide per 100,000 population.",1,0,0,2,0,1,1,"2023-10-11 15:31:10","2004-2010"
2014,16,"Male population 45-64",18,15,"Number of males ages 45-64.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2012"
2014,17,"Male population 65+",18,16,"Number of males ages 65 and older.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2012"
2014,18,"Motor vehicle crash occupancy rate",16,1,"Motor vehicle crash occupancy rate per 1,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2009-2011"
2014,19,"On-road motor vehicle crash-related ER visits",16,2,"On-road motor vehicle crash-related emergency room visits per 100,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2010-2012"
